City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
150,puerto real,36.5287,-6.1902,294.22,57,100,6.21,ES,1684352004
151,puerto san carlos,-12.6608,-63.55,303.7,53,46,0.98,BR,1684352005
152,daru,-9.0699,143.21,298.42,90,100,3.48,PG,1684352005
153,georgetown,6.8137,-58.1624,300.64,80,92,3.74,GY,1684352006
154,bethel,60.7922,-161.7558,274.17,86,100,5.14,US,1684352006
155,suva,-18.1416,178.4422,298.46,86,98,4.78,FJ,1684352007
156,dubinino,55.6227,89.0827,276.04,88,99,6.21,RU,1684352007
157,sitka,57.0525,-135.3376,291.73,52,0,1.7,US,1684352008
158,santa marta,11.2321,-74.1951,302.23,72,90,6.11,CO,1684352008
159,hermanus,-34.4175,19.2361,286.39,82,100,2.82,ZA,1684352009
160,murray bridge,-35.1309,139.2652,283.15,77,40,1.45,AU,1684352009
161,cole harbour,45.2594,-61.27,279.98,88,100,4.89,CA,1684352010
162,kani keli,-12.9643,45.1099,299.64,67,6,1.59,YT,1684351573
163,vernon,49.0918,1.4887,287.31,93,90,3.99,FR,1684352011
164,montepuez,-13.1253,39.0017,291.45,74,25,1.66,MZ,1684352011
165,hasaki,35.753,140.8201,290.49,76,0,1.3,JP,1684352012
166,kone,-21.0608,164.8619,296.16,89,88,2.23,NC,1684352012
167,st. john's,47.5615,-52.7126,285.86,87,100,14.4,CA,1684352012
168,smithers,54.7792,-127.1761,301.64,31,78,0.57,CA,1684352013
169,brookings,44.3115,-96.7984,298.96,38,99,0.45,US,1684351824
170,stavern,52.7973,7.4346,282.1,83,4,3.13,DE,1684352013
171,laguna,-28.4825,-48.7808,293.06,68,10,4.2,BR,1684351803
172,sur,33.2721,35.1964,295.44,60,5,2.61,LB,1684352014
173,belmonte,39.5593,-2.7038,289.0,29,95,8.09,ES,1684352014
174,kogalym,62.268,74.4889,274.05,79,19,3.26,RU,1684352015
175,aykhal,65.9516,111.4918,267.76,97,89,2.8,RU,1684352015
176,mahibadhoo,3.7572,72.9689,301.71,77,96,2.8,MV,1684352015
177,goure,13.9862,10.2646,307.06,26,3,3.73,NE,1684352015
178,saint-philippe,45.3584,-73.479,282.64,34,100,6.62,CA,1684352016
179,luderitz,-26.65,15.1573,285.76,87,0,7.16,NA,1684352016
180,prado,41.9204,-5.4204,283.3,47,0,11.01,ES,1684352016
181,police,53.5486,14.5657,284.33,76,90,2.5,PL,1684352016
182,masuda,34.6749,131.8429,290.66,85,100,2.42,JP,1684352017
183,berezovyy,52.8927,50.2243,288.82,65,58,3.38,RU,1684352017
184,kapuskasing,49.4167,-82.4333,282.92,27,82,2.56,CA,1684352017
185,bozoum,6.3147,16.3806,294.54,89,100,1.4,CF,1684352018
186,kete krachi,7.7984,-0.0491,302.19,71,37,3.39,GH,1684352018
187,tadine,-21.5483,167.8823,297.46,85,23,4.39,NC,1684352018
188,castillos,-34.2003,-53.8608,292.2,66,0,4.01,UY,1684352018
189,rome,41.8933,12.4829,289.98,52,98,1.24,IT,1684352019
190,liuhe,31.5165,121.2722,294.27,96,39,3.5,CN,1684352019
191,ancud,-41.8682,-73.8287,284.78,72,36,1.47,CL,1684352019
192,pisco,-13.71,-76.203,295.29,73,3,4.23,PE,1684352020
193,kavaratti,10.5672,72.6395,302.53,72,16,3.16,IN,1684352020
194,rio grande,-53.7857,-67.7016,278.26,72,90,12.07,AR,1684352020
195,ostroleka,53.078,21.5749,279.76,84,100,4.66,PL,1684352020
196,vadso,70.2267,29.7828,274.0,95,100,8.43,NO,1684352021
197,siwa oasis,29.2035,25.5192,298.25,20,0,2.87,EG,1684352021
198,hassi messaoud,31.6957,6.0604,297.47,41,100,8.02,DZ,1684352021
199,punta arenas,-53.1626,-70.9078,278.87,79,34,10.85,CL,1684352021
200,uturoa,-16.7437,-151.4594,298.82,77,13,5.7,PF,1684352022
201,rouissat,31.924,5.3498,295.92,54,100,3.85,DZ,1684352022
202,banska stiavnica,48.4581,18.8988,280.03,88,100,2.9,SK,1684352022
203,lompoc,34.6435,-120.465,300.78,77,11,1.79,US,1684351927
204,sibut,5.7351,19.0851,297.53,79,99,1.97,CF,1684352023
205,quellon,-43.12,-73.6203,284.0,74,89,3.46,CL,1684352023
206,manaure,11.7771,-72.4469,302.24,73,100,6.08,CO,1684352023
207,udayagiri,12.325,76.6751,298.3,75,71,3.61,IN,1684352024
208,deqen,28.4675,98.9171,282.06,87,100,1.74,CN,1684352024
209,tinogasta,-28.0619,-67.5643,301.93,11,0,7.91,AR,1684352024
210,bamboo flat,11.7126,92.7164,300.84,78,57,3.21,IN,1684352025
211,smidovich,48.5957,133.8138,282.02,64,100,2.23,RU,1684352025
212,zakamensk,50.3778,103.2915,276.25,85,59,0.41,RU,1684352025
213,n'zeto,-7.2316,12.8685,298.48,87,100,2.63,AO,1684352025
214,zaidpur,26.8306,81.3296,305.93,16,7,2.97,IN,1684352026
215,lakota,43.3774,-94.0935,295.3,50,43,5.36,US,1684352026
216,todos santos,23.4501,-110.2254,293.54,67,100,4.45,MX,1684352026
217,ahau,-12.501,177.0479,301.3,77,87,3.58,FJ,1684352026
218,jamestown,-15.9277,-5.7161,295.05,69,95,8.08,SH,1684352027
219,vorgashor,67.5812,63.7837,273.93,99,100,3.58,RU,1684352027
220,ji'an,27.0937,114.9614,295.23,92,29,1.28,CN,1684352027
221,pokaran,26.9199,71.9198,306.03,37,0,7.81,IN,1684352028
222,chui,-33.6895,-53.4547,292.45,68,0,3.96,BR,1684352028
223,kananga,-5.8952,22.4086,296.71,72,86,0.8,CD,1684352033
224,saipan,15.191,145.7467,297.35,100,93,1.34,MP,1684352033
225,mana,43.0818,0.9505,287.19,71,93,2.41,FR,1684352034
226,ambovombe,-25.1784,46.0877,292.26,75,2,2.89,MG,1684352039
227,floro,61.6003,5.035,278.13,63,71,2.54,NO,1684352039
228,ma'an,30.2,35.7333,296.99,24,0,4.78,JO,1684352039
229,singaraja,-8.1134,115.0839,297.78,80,86,1.51,ID,1684352040
230,zhangye,38.9365,100.4556,291.34,36,49,3.6,CN,1684352040
231,buta,44.6262,25.1184,290.86,71,100,4.62,RO,1684352040
232,saint john,45.2788,-66.058,280.36,65,100,6.57,CA,1684352041
233,san antonio oeste,-40.7302,-64.939,292.47,33,100,5.41,AR,1684352041
234,chumphon,16.3684,104.0549,300.25,57,98,2.47,TH,1684352041
235,orel,52.9685,36.0692,286.81,77,1,1.94,RU,1684352042
236,cumaribo,4.4471,-69.7976,303.61,64,50,2.06,CO,1684352042
237,cozumel,20.5014,-86.9436,303.11,81,11,3.58,MX,1684352043
238,nampula,-15.1194,39.2616,291.48,95,26,1.05,MZ,1684352043
239,nova vicosa,-17.8908,-39.3725,296.88,68,10,5.24,BR,1684352043
240,nadi,-17.7993,177.4179,298.21,75,100,1.68,FJ,1684352044
241,kapa'a,-33.929,18.4174,287.53,80,87,3.13,ZA,1684352044
242,chimoio,-19.1437,33.478,290.52,76,27,1.51,MZ,1684352045
243,rumonge,-3.9745,29.4393,295.72,83,100,2.05,BI,1684352046
244,sao tome,0.34,6.73,300.28,83,92,2.74,ST,1684351631
245,hami,42.8174,93.5142,294.25,28,97,4.03,CN,1684352046
246,bom jesus,-28.6693,-50.4347,288.97,62,2,1.28,BR,1684352047
247,qamdo,31.145,97.1699,283.45,68,91,0.39,CN,1684352047
248,chissamba,-12.2667,15.3167,289.58,51,83,2.17,AO,1684352047
249,chacabuco,-34.6424,-60.4709,294.73,44,100,3.71,AR,1684352048
250,tchintabaraden,15.8983,5.8036,308.19,8,23,4.25,NE,1684352048
251,auki,-8.7706,160.6993,299.55,85,96,1.05,SB,1684352049
252,licheng,36.6803,117.0591,290.7,80,100,3.46,CN,1684352049
253,manthani,18.8477,78.2553,305.52,24,0,3.13,IN,1684352050
254,tofol,5.326,163.0087,301.0,78,96,5.85,FM,1684352050
255,tura,47.39,0.6889,286.45,66,8,3.62,FR,1684352051
256,siluko,6.5386,5.1609,298.91,89,95,0.81,NG,1684352051
257,naze,5.452,7.0567,298.59,89,100,1.93,NG,1684352052
258,scarborough,54.282,-0.4012,287.02,85,100,6.26,GB,1684352052
259,santa elena de uairen,4.5959,-61.111,298.16,76,100,0.96,VE,1684352052
260,kiffa,16.6162,-11.4002,310.76,19,86,2.06,MR,1684352053
261,marquard,-28.6639,27.4303,282.7,32,0,1.51,ZA,1684352053
262,vila franca do campo,37.7172,-25.4335,292.13,88,100,3.41,PT,1684352054
263,nenjiang,49.1735,125.2312,281.02,55,25,2.95,CN,1684352054
264,missoula,46.8701,-113.9953,294.33,57,88,1.54,US,1684352055
265,bushehr,28.9311,50.8458,300.04,62,77,2.76,IR,1684352055
266,yeniseysk,58.4532,92.1748,273.86,92,16,3.71,RU,1684352055
267,bonthe,7.5273,-12.502,301.0,80,76,2.67,SL,1684352056
268,cudillero,43.5434,-6.1936,285.62,75,3,4.11,ES,1684352057
269,vryburg,-26.9553,24.7301,288.49,43,30,1.54,ZA,1684352057
270,al kharijah,15.3595,44.2167,293.6,47,68,0.68,YE,1684352057
271,viedma,-40.8084,-62.9947,293.7,35,100,4.35,AR,1684352058
272,middelburg,51.4997,3.6137,284.22,77,41,5.75,NL,1684352058
273,sinjar,35.5898,37.004,296.55,27,2,3.61,SY,1684352058
274,san pedro pochutla,15.7444,-96.4653,308.01,47,23,4.76,MX,1684352059
275,kerema,58.896,22.9435,282.61,86,73,7.93,EE,1684352059
276,nadvoitsy,63.8924,34.266,285.5,74,100,4.56,RU,1684352060
277,kirillov,59.8591,38.3759,289.13,53,93,3.51,RU,1684352060
278,monticello,42.6172,8.9546,288.86,93,100,4.11,FR,1684352060
279,boden,65.8333,21.6667,279.99,97,100,1.3,SE,1684352061
280,bardai,21.355,17.0005,301.42,21,97,1.41,TD,1684352061
281,moyale,3.5242,39.0513,292.48,78,5,2.09,KE,1684352062
282,oyama,36.3147,139.8001,290.05,43,0,1.09,JP,1684352062
283,karratha,-20.737,116.8479,294.82,51,0,4.68,AU,1684352063
284,neiafu,-18.6516,-173.9833,298.91,76,100,10.13,TO,1684352063
285,igrim,63.1915,64.4243,281.86,83,14,2.3,RU,1684352063
286,alamosa,37.4699,-105.8696,293.0,29,79,3.61,US,1684352064
287,enewetak,11.3409,162.3245,300.74,74,100,6.42,MH,1684352064
288,kiunga,-6.116,141.2982,296.28,99,100,0.56,PG,1684352065
289,nova sintra,14.8711,-24.6956,293.61,79,0,9.01,CV,1684352065
290,chernyshevsk,52.5141,117.0137,277.86,42,16,1.02,RU,1684352065
291,onega,63.9116,38.0948,287.18,73,100,4.54,RU,1684352066
292,carupano,10.6494,-63.2542,301.54,70,44,4.59,VE,1684352066
293,barranca,-10.7541,-77.7609,296.59,70,17,5.15,PE,1684352067
294,beledweyne,4.7368,45.2039,301.67,63,53,8.49,SO,1684352067
295,makoua,9.9142,21.1261,305.37,36,1,1.55,TD,1684352068
296,pemangkat,1.1561,108.9713,298.36,82,96,1.09,ID,1684352068
297,nagqu,31.4786,92.0498,275.0,73,100,2.19,CN,1684352069
298,manokwari,-0.8614,134.0767,300.21,78,100,1.49,ID,1684352069
299,taulaga,-11.0553,-171.0884,301.33,79,100,5.56,AS,1684352070
300,lagoa,37.1326,-8.4551,291.3,88,100,3.28,PT,1684352070
301,les cayes,18.1944,-73.7512,302.63,62,26,4.5,HT,1684352071
302,egilsstadir,65.262,-14.4035,288.22,50,100,0.65,IS,1684352071
303,nueva rosita,27.9378,-101.2187,303.62,38,1,2.11,MX,1684352072
304,ixtapa,16.8033,-92.9054,305.69,29,16,1.83,MX,1684352072
305,udachny,66.4118,112.2517,272.48,100,100,1.79,RU,1684352072
306,cabedelo,-6.9732,-34.8352,300.07,81,81,4.96,BR,1684352073
307,charters towers,-20.0714,146.271,288.33,51,8,4.3,AU,1684352073
308,kudahuvadhoo,2.6705,72.8906,301.39,79,99,3.2,MV,1684352073
309,buka,-5.2314,154.6315,301.07,75,96,2.85,PG,1684352073
310,kirensk,57.7764,108.1163,274.88,94,100,1.43,RU,1684352074
311,lucea,18.4472,-78.1729,303.15,68,61,2.18,JM,1684352074
312,sirte,31.206,16.5836,293.06,61,3,5.67,LY,1684352074
313,waingapu,-9.6522,120.2637,296.39,88,6,2.98,ID,1684352075
314,pangody,65.8566,74.4948,271.12,82,81,4.69,RU,1684352075
315,korsakov,46.6328,142.781,277.98,86,100,1.69,RU,1684352075
316,culianan,6.972,122.1453,299.77,82,97,1.35,PH,1684352076
317,fallon,47.5076,6.4808,283.1,65,100,4.24,FR,1684352076
318,mount gambier,-37.8247,140.782,280.14,78,19,1.4,AU,1684352076
319,gadzhiyevo,69.2504,33.3153,279.43,97,100,5.25,RU,1684352077
320,kuqa,41.7117,82.9583,295.27,27,2,1.73,CN,1684352077
321,wasagu,11.3735,5.8073,298.63,69,100,6.22,NG,1684352077
322,maxixe,-11.0795,-42.1315,302.53,40,100,2.65,BR,1684352077
323,zaigrayevo,51.8343,108.2706,278.8,56,99,1.35,RU,1684352078
324,fortaleza,-3.7305,-38.5218,301.53,78,42,3.82,BR,1684352078
325,brezina,48.5517,21.5567,285.44,93,100,5.88,HU,1684352078
326,hultsfred,57.4,15.8,279.43,65,7,2.41,SE,1684352079
327,baukau,-8.465,126.4586,294.51,87,12,2.82,TL,1684352079
328,namibe,-15.1951,12.1458,295.15,57,27,4.83,AO,1684352079
329,fisterra,42.9065,-9.2638,289.16,60,68,10.68,ES,1684352079
330,bubaque,11.2997,-15.8335,300.29,74,100,7.48,GW,1684352080
331,barra de santo antonio,-9.4038,-35.5118,299.89,74,49,3.14,BR,1684352080
332,rosemount,44.7392,-93.1261,293.72,56,49,0.89,US,1684352080
333,nacozari de garcia,30.3741,-109.6898,302.47,17,100,3.0,MX,1684352081
334,san rafael del sur,11.8465,-86.4389,306.18,52,93,3.8,NI,1684352081
335,natchez,31.5604,-91.4032,302.18,60,100,2.81,US,1684352081
336,benguela,-12.579,13.4037,296.46,83,50,0.78,AO,1684352081
337,remire-montjoly,4.905,-52.2772,298.15,94,100,2.06,GF,1684352082
338,varberg,57.1057,12.2503,283.74,72,0,7.02,SE,1684352082
339,guerrero negro,27.971,-114.0364,293.74,57,7,7.12,MX,1684352082
340,kultali,22.0864,88.5941,301.91,83,17,6.22,IN,1684352083
341,mbeya,-8.9065,33.4687,288.06,93,88,2.28,TZ,1684352083
342,tolanaro,-25.0297,46.9904,293.65,74,79,1.11,MG,1684352083
343,sai buri,6.7039,101.6214,299.28,86,92,2.09,TH,1684352084
344,saint-pierre,48.3833,7.4719,284.36,77,84,2.05,FR,1684352084
345,alghero,40.56,8.3151,287.03,75,51,1.74,IT,1684352085
346,bayganin,49.2453,56.3274,285.67,86,84,6.3,KZ,1684352085
347,xilin hot,43.9312,116.0789,282.32,46,5,2.05,CN,1684352085
348,waddan,29.1614,16.1413,295.87,32,0,8.56,LY,1684352086
349,liwa,23.1358,53.7881,304.01,20,0,3.61,AE,1684352086
350,grajau,-5.8154,-46.1361,300.41,90,98,0.11,BR,1684352086
351,ciudad lazaro cardenas,20.4622,-97.6991,306.24,42,16,3.07,MX,1684352087
352,shimanovsk,51.9987,127.6719,277.4,77,100,2.73,RU,1684352087
353,amga,60.8942,131.98,277.66,95,100,2.81,RU,1684352087
354,trapani,38.0174,12.516,289.21,81,100,2.21,IT,1684352087
355,belomorsk,64.5217,34.7626,286.89,71,100,4.75,RU,1684352088
356,vila velha,-20.3297,-40.292,297.56,74,0,4.92,BR,1684352088
357,farsan,32.2549,50.5625,286.72,25,100,2.98,IR,1684352088
358,carnarvon,-24.8826,113.6576,294.06,59,5,1.42,AU,1684352089
359,port alfred,-33.5982,26.8915,288.18,92,100,0.89,ZA,1684352089
360,khorugh,37.4904,71.5493,285.69,71,100,2.46,TJ,1684352089
361,mount isa,-20.729,139.4932,288.97,39,2,6.83,AU,1684352089
362,okha,53.5891,142.9498,274.95,98,100,2.52,RU,1684352090
363,springbok,-29.666,17.8825,280.97,81,85,1.96,ZA,1684352090
364,melfort,52.8614,-104.6136,281.74,60,100,6.65,CA,1684352090
365,altay,47.8258,88.1292,281.81,58,31,0.69,CN,1684352090
366,topeka,39.0473,-95.6752,301.04,42,0,0.89,US,1684351640
367,la ronge,55.1005,-105.29,280.04,64,100,5.83,CA,1684352091
368,gornyatskiy,48.2924,40.9599,286.7,76,64,3.99,RU,1684352091
369,dudinka,69.4061,86.1751,270.74,96,100,3.83,RU,1684352092
370,eagle pass,28.7099,-100.4938,305.5,45,2,1.98,US,1684352092
371,shenkursk,62.1059,42.9076,287.29,64,99,2.76,RU,1684352092
372,krasnyy yar,50.6997,44.7256,286.67,78,93,2.95,RU,1684352092
373,uyar,55.81,94.3278,273.56,90,84,6.75,RU,1684352093
374,ust'-kulom,61.6848,53.6899,286.73,68,56,1.7,RU,1684352093
